symbol,interval,strategy,activate_pct,trail_pct,no_trail,cell,is_baseline_cell,max_sl_pct,cooldown_candles,mask_mode,n_calls,net_pnl,gross_pnl,total_costs,win_rate,n_trades,n_wins,n_losses,sum_wins,sum_losses,avg_winner,avg_loser,breakeven_win_rate_pct,mean_bars_held,exit_initial_sl,exit_trailing_sl,exit_signal_reverse,exit_end_of_data,max_drawdown_pct,final_equity,survived,seconds
DOGEUSDT,60,EMA_8_21,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,449,-103.758834,39.986198,143.745032,26.28,449,118,331,569.258342,-673.017176,4.824223,-2.033285,29.6505,17.78,101,24,323,1,26.7348,396.241166,True,0.26
DOGEUSDT,60,EMA_8_21,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,449,-93.844646,49.891381,143.736027,26.28,449,118,331,582.17703,-676.021676,4.933704,-2.042362,29.2767,17.95,102,19,327,1,27.0914,406.155354,True,0.25
DOGEUSDT,60,EMA_8_21,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,449,-91.443619,52.295349,143.738968,26.28,449,118,331,584.578057,-676.021676,4.954051,-2.042362,29.1916,18.21,102,17,329,1,25.328,408.556381,True,0.23
DOGEUSDT,60,EMA_8_21,10.0,,True,no_trail,False,0.03,0,one_shot,449,16.776603,160.650865,143.874262,26.06,449,117,332,696.122779,-679.346176,5.949767,-2.046223,25.5906,19.14,103,0,345,1,21.2288,516.776603,True,0.26
DOGEUSDT,60,MACD_12_26_hist,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,743,-401.198918,-211.717349,189.481569,29.73,592,176,416,419.275358,-820.474276,2.382246,-1.972294,45.2928,9.45,133,74,385,0,80.361,98.801082,False,0.26
DOGEUSDT,60,MACD_12_26_hist,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,743,-402.273059,-182.953356,219.319703,28.91,685,198,487,574.886514,-977.159573,2.903467,-2.006488,40.8657,10.14,163,36,486,0,80.7175,97.726941,False,0.25
DOGEUSDT,60,MACD_12_26_hist,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,743,-400.8197,-200.456112,200.363588,29.55,626,185,441,500.117248,-900.936948,2.703336,-2.042941,43.043,9.92,153,35,438,0,80.2856,99.1803,False,0.23
DOGEUSDT,60,MACD_12_26_hist,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,743,-402.169657,-170.757769,231.411888,30.01,723,217,506,637.425541,-1039.595198,2.937445,-2.054536,41.1567,10.39,176,24,523,0,80.6971,97.830343,False,0.26
DOGEUSDT,60,MACD_12_26_hist,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,743,-365.59234,-127.783284,237.809056,30.42,743,226,517,695.531963,-1061.124303,3.077575,-2.052465,40.0087,10.43,180,20,542,1,76.4742,134.40766,True,0.28
DOGEUSDT,60,MACD_12_26_hist,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,743,-352.04717,-114.248256,237.798914,30.42,743,226,517,709.077132,-1061.124303,3.137509,-2.052465,39.5467,10.51,180,15,547,1,74.9265,147.95283,True,0.27
DOGEUSDT,60,MACD_12_26_hist,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,743,-304.549902,-66.687723,237.862179,30.82,743,229,514,755.920103,-1060.470005,3.300961,-2.063171,38.4623,10.62,180,8,554,1,67.1306,195.450098,True,0.3
DOGEUSDT,60,MACD_12_26_hist,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,743,-314.842069,-76.99403,237.848039,30.82,743,229,514,745.627936,-1060.470005,3.256017,-2.063171,38.7873,10.63,180,7,555,1,68.6474,185.157931,True,0.29
DOGEUSDT,60,MACD_12_26_hist,10.0,,True,no_trail,False,0.03,0,one_shot,743,-276.871723,-38.998348,237.873375,30.82,743,229,514,783.598282,-1060.470005,3.421827,-2.063171,37.6148,10.72,180,0,562,1,62.4022,223.128277,True,0.27
DOGEUSDT,60,RSI14_7030,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,647,-271.468847,-135.184102,136.284745,41.31,426,176,250,530.490869,-801.959716,3.014153,-3.207839,51.5565,13.62,240,38,147,1,64.3945,228.531153,True,0.23
DOGEUSDT,60,RSI14_7030,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,647,-199.36231,-63.004517,136.357793,39.67,426,169,257,612.29178,-811.65409,3.623028,-3.158187,46.5726,14.22,240,21,164,1,51.4122,300.63769,True,0.27
DOGEUSDT,60,RSI14_7030,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,647,-195.171452,-60.129777,135.041675,40.52,422,171,251,621.47904,-816.650492,3.63438,-3.253588,47.2358,14.5,245,14,162,1,50.5941,304.828548,True,0.26
DOGEUSDT,60,RSI14_7030,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,647,-159.306526,-24.220661,135.085866,40.52,422,171,251,657.343966,-816.650492,3.844117,-3.253588,45.84,14.6,245,7,169,1,43.5922,340.693474,True,0.26
DOGEUSDT,60,RSI14_7030,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,647,-165.044958,-30.943896,134.101062,40.33,419,169,250,648.281034,-813.325992,3.835982,-3.253304,45.8904,14.83,244,6,168,1,45.3351,334.955042,True,0.24
DOGEUSDT,60,RSI14_7030,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,647,-142.543622,-8.408757,134.134865,40.33,419,169,250,670.78237,-813.325992,3.969126,-3.253304,45.0444,14.88,244,3,171,1,40.9422,357.456378,True,0.24
DOGEUSDT,60,RSI14_7030,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,647,-138.552174,-4.402299,134.149874,40.33,419,169,250,677.778319,-816.330492,4.010523,-3.265322,44.8789,14.87,245,2,171,1,40.1629,361.447826,True,0.27
DOGEUSDT,60,RSI14_7030,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,647,-132.265107,1.894212,134.159319,40.33,419,169,250,684.065386,-816.330492,4.047724,-3.265322,44.6506,14.89,245,0,173,1,38.9355,367.734893,True,0.24
DOGEUSDT,60,RSI14_7030,10.0,,True,no_trail,False,0.03,0,one_shot,647,-132.265107,1.894212,134.159319,40.33,419,169,250,684.065386,-816.330492,4.047724,-3.265322,44.6506,14.89,245,0,173,1,38.9355,367.734893,True,0.22
DOGEUSDT,60,BB_20_25_breakout,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,270,-243.53076,-177.879154,65.651606,25.37,205,52,153,203.483285,-447.014045,3.91314,-2.92166,42.7468,19.54,123,59,23,0,51.2756,256.46924,True,0.2
DOGEUSDT,60,BB_20_25_breakout,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,270,-130.399695,-74.648131,55.751564,21.84,174,38,136,252.062731,-382.462426,6.63323,-2.812224,29.7733,29.4,101,39,34,0,28.5474,369.600305,True,0.24
DOGEUSDT,60,BB_20_25_breakout,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,270,-210.411018,-149.60715,60.803868,22.11,190,42,148,239.873353,-450.284371,5.71127,-3.042462,34.7562,24.17,124,36,30,0,42.6584,289.588982,True,0.24
DOGEUSDT,60,BB_20_25_breakout,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,270,-138.918523,-83.199239,55.719284,22.41,174,39,135,269.301313,-408.219836,6.905162,-3.023851,30.4547,29.89,111,27,36,0,29.6912,361.081477,True,0.21
DOGEUSDT,60,BB_20_25_breakout,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,270,-158.838736,-101.523465,57.31527,20.67,179,37,142,273.646068,-432.484804,7.39584,-3.045668,29.1689,29.5,118,24,37,0,32.3439,341.161264,True,0.21
DOGEUSDT,60,BB_20_25_breakout,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,270,-134.926419,-80.475278,54.451141,20.59,170,35,135,274.331885,-409.258304,7.838054,-3.031543,27.8901,32.74,111,19,40,0,28.8928,365.073581,True,0.26
DOGEUSDT,60,BB_20_25_breakout,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,270,-144.836499,-91.062665,53.773833,20.24,168,34,134,267.070305,-411.906804,7.855009,-3.073931,28.1265,34.49,112,11,45,0,31.5114,355.163501,True,0.21
DOGEUSDT,60,BB_20_25_breakout,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,270,-102.758093,-50.560857,52.197236,20.86,163,34,129,292.56221,-395.320304,8.604771,-3.064498,26.2613,36.5,107,10,46,0,23.1308,397.241907,True,0.26
DOGEUSDT,60,BB_20_25_breakout,10.0,,True,no_trail,False,0.03,0,one_shot,270,-17.33772,31.479881,48.817601,21.71,152,33,119,344.782583,-362.120304,10.447957,-3.043028,22.556,43.45,97,0,54,1,19.7827,482.66228,True,0.22
DOGEUSDT,60,ADX14_DI_20,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,941,-400.877059,-178.388725,222.488333,25.47,695,177,518,420.486583,-821.363642,2.37563,-1.585644,40.0286,7.91,106,82,507,0,80.2865,99.122941,False,0.27
DOGEUSDT,60,ADX14_DI_20,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,941,-342.855408,-73.265346,269.590062,25.3,842,213,629,690.575647,-1033.431055,3.242139,-1.642975,33.6323,9.35,136,46,659,1,73.1409,157.144592,True,0.28
DOGEUSDT,60,ADX14_DI_20,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,941,-381.655399,-112.443741,269.211658,25.45,841,214,627,656.255422,-1037.910821,3.066614,-1.65536,35.0565,8.84,138,54,648,1,79.457,118.344601,True,0.25
DOGEUSDT,60,ADX14_DI_20,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,941,-321.547488,-52.284294,269.263194,25.45,841,214,627,716.363333,-1037.910821,3.347492,-1.65536,33.0883,9.44,138,30,672,1,68.2041,178.452512,True,0.24
DOGEUSDT,60,ADX14_DI_20,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,941,-355.018255,-85.793088,269.225167,25.21,841,212,629,686.381816,-1041.400071,3.23765,-1.655644,33.835,9.31,139,29,672,1,73.7003,144.981745,True,0.29
DOGEUSDT,60,ADX14_DI_20,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,941,-325.018053,-55.757465,269.260588,25.21,841,212,629,716.382018,-1041.400071,3.37916,-1.655644,32.884,9.5,139,22,679,1,68.8943,174.981947,True,0.3
DOGEUSDT,60,ADX14_DI_20,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,941,-302.716442,-33.792794,268.923649,25.12,840,211,629,738.683628,-1041.400071,3.50087,-1.655644,32.1078,9.56,139,17,683,1,65.18,197.283558,True,0.27
DOGEUSDT,60,ADX14_DI_20,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,941,-298.136914,-29.19551,268.941405,25.12,840,211,629,743.263157,-1041.400071,3.522574,-1.655644,31.9732,9.64,139,15,685,1,63.5482,201.863086,True,0.25
DOGEUSDT,60,ADX14_DI_20,10.0,,True,no_trail,False,0.03,0,one_shot,941,-221.556347,47.444392,269.000739,25.12,840,211,629,819.843724,-1041.400071,3.885515,-1.655644,29.879,9.93,139,0,700,1,48.9316,278.443653,True,0.29
DOGEUSDT,60,DONCHIAN_55,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,69,-19.719691,2.351126,22.070818,37.68,69,26,43,108.808419,-128.52811,4.184939,-2.989026,41.6649,28.52,37,29,3,0,9.8263,480.280309,True,0.2
DOGEUSDT,60,DONCHIAN_55,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,69,81.946254,104.02111,22.074857,30.43,69,21,48,216.361511,-134.415258,10.302929,-2.800318,21.3712,50.48,37,25,7,0,7.6539,581.946254,True,0.18
DOGEUSDT,60,DONCHIAN_55,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,69,-12.642243,9.455023,22.097266,31.88,69,22,47,131.521563,-144.163807,5.978253,-3.067315,33.9096,39.61,41,20,8,0,8.5918,487.357757,True,0.18
DOGEUSDT,60,DONCHIAN_55,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,69,83.038982,105.141339,22.102356,31.88,69,22,47,227.202789,-144.163807,10.3274,-3.067315,22.8994,54.03,41,19,9,0,7.4454,583.038982,True,0.25
DOGEUSDT,60,DONCHIAN_55,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,69,73.332878,95.391503,22.058625,33.33,69,23,46,220.172185,-146.839307,9.572704,-3.192159,25.0074,54.07,42,17,10,0,6.2982,573.332878,True,0.19
DOGEUSDT,60,DONCHIAN_55,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,69,112.57835,134.633115,22.054765,33.33,69,23,46,259.417656,-146.839307,11.279029,-3.192159,22.0587,63.0,42,17,10,0,6.0351,612.57835,True,0.18
DOGEUSDT,60,DONCHIAN_55,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,69,119.546633,141.600406,22.053774,33.33,69,23,46,266.385939,-146.839307,11.581997,-3.192159,21.6064,60.2,42,13,14,0,6.0351,619.546633,True,0.18
DOGEUSDT,60,DONCHIAN_55,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,69,113.926131,135.972504,22.046373,33.33,69,23,46,260.765437,-146.839307,11.337628,-3.192159,21.9698,63.64,42,13,14,0,6.0351,613.926131,True,0.21
DOGEUSDT,60,DONCHIAN_55,10.0,,True,no_trail,False,0.03,0,one_shot,69,190.456583,212.638989,22.182407,33.33,69,23,46,337.295889,-146.839307,14.665039,-3.192159,17.876,78.33,42,0,26,1,10.1347,690.456583,True,0.23
DOGEUSDT,60,DONCHIAN_PULLBACK_55,0.06,0.04,False,a0.06_t0.04,True,0.03,0,one_shot,54,-23.727007,-6.477567,17.24944,37.04,54,20,34,87.204554,-110.931562,4.360228,-3.262693,42.8011,33.15,33,20,1,0,10.3274,476.272993,True,0.19
DOGEUSDT,60,DONCHIAN_PULLBACK_55,0.06,0.08,False,a0.06_t0.08,False,0.03,0,one_shot,54,26.93858,43.977649,17.039069,35.85,53,19,34,136.143803,-109.205224,7.165463,-3.211918,30.9511,51.58,32,20,1,0,7.5445,526.93858,True,0.19
DOGEUSDT,60,DONCHIAN_PULLBACK_55,0.1,0.04,False,a0.1_t0.04,False,0.03,0,one_shot,54,-20.758814,-3.444214,17.3146,27.78,54,15,39,106.786248,-127.545062,7.119083,-3.270386,31.4779,45.57,38,14,2,0,9.123,479.241186,True,0.23
DOGEUSDT,60,DONCHIAN_PULLBACK_55,0.1,0.08,False,a0.1_t0.08,False,0.03,0,one_shot,54,5.89113,22.949152,17.058022,28.3,53,15,38,130.120692,-124.229562,8.674713,-3.269199,27.3713,55.02,37,14,2,0,8.3874,505.89113,True,0.19
DOGEUSDT,60,DONCHIAN_PULLBACK_55,0.15,0.04,False,a0.15_t0.04,False,0.03,0,one_shot,54,6.038584,23.098695,17.06011,24.53,53,13,40,136.917146,-130.878562,10.532088,-3.271964,23.7029,55.57,39,11,2,1,7.7931,506.038584,True,0.21
DOGEUSDT,60,DONCHIAN_PULLBACK_55,0.15,0.08,False,a0.15_t0.08,False,0.03,0,one_shot,54,21.145686,38.239508,17.093822,24.53,53,13,40,152.024248,-130.878562,11.694173,-3.271964,21.8624,62.91,39,11,2,1,8.1735,521.145686,True,0.18
DOGEUSDT,60,DONCHIAN_PULLBACK_55,0.2,0.04,False,a0.2_t0.04,False,0.03,0,one_shot,54,25.0585,41.823865,16.765365,23.08,52,12,40,155.937062,-130.878562,12.994755,-3.271964,20.1145,67.29,39,8,4,1,6.9881,525.0585,True,0.18
DOGEUSDT,60,DONCHIAN_PULLBACK_55,0.2,0.08,False,a0.2_t0.08,False,0.03,0,one_shot,54,60.783606,77.279026,16.49542,23.53,51,12,39,188.346667,-127.563062,15.695556,-3.270848,17.2455,75.16,38,8,4,1,6.5263,560.783606,True,0.18
DOGEUSDT,60,DONCHIAN_PULLBACK_55,10.0,,True,no_trail,False,0.03,0,one_shot,54,165.384397,181.710396,16.325999,20.0,50,10,40,296.262959,-130.878562,29.626296,-3.271964,9.9457,99.76,39,0,10,1,12.8564,665.384397,True,0.21
