timestamp,open,high,low,close,volume
2024-01-26 00:00:00+00:00,86.865,88.278,85.901,87.901,1280255.6
2024-01-26 04:00:00+00:00,87.901,88.484,86.65,87.0,725929.3
2024-01-26 08:00:00+00:00,87.0,92.34,86.971,91.902,2859977.6
2024-01-26 12:00:00+00:00,91.902,92.706,90.1,92.354,1975339.2
2024-01-26 16:00:00+00:00,92.354,93.689,92.163,92.799,1951173.5
2024-01-26 20:00:00+00:00,92.799,93.688,91.604,92.245,1314117.1
2024-01-27 00:00:00+00:00,92.245,93.906,92.041,92.679,911712.6
2024-01-27 04:00:00+00:00,92.679,92.785,90.751,91.204,811044.7
2024-01-27 08:00:00+00:00,91.204,92.298,90.6,92.008,881175.5
2024-01-27 12:00:00+00:00,92.008,92.992,91.608,92.801,846447.1
2024-01-27 16:00:00+00:00,92.801,93.4,92.119,93.109,843756.0
2024-01-27 20:00:00+00:00,93.109,94.548,92.818,94.259,962687.6
2024-01-28 00:00:00+00:00,94.259,96.786,93.081,96.613,1361543.4
2024-01-28 04:00:00+00:00,96.613,97.372,95.201,95.731,1444028.8
2024-01-28 08:00:00+00:00,95.731,99.459,95.536,98.408,2083054.7
2024-01-28 12:00:00+00:00,98.408,98.584,96.629,97.047,2331113.0
2024-01-28 16:00:00+00:00,97.047,97.958,94.13,94.507,1834078.9
2024-01-28 20:00:00+00:00,94.507,96.363,93.41,95.957,1615300.9
2024-01-29 00:00:00+00:00,95.957,98.986,95.022,97.833,1635743.7
2024-01-29 04:00:00+00:00,97.833,97.967,96.131,96.74,1145614.4
2024-01-29 08:00:00+00:00,96.74,98.016,96.262,97.446,1164049.5
2024-01-29 12:00:00+00:00,97.446,100.37,95.511,99.897,2642738.3
2024-01-29 16:00:00+00:00,99.897,101.756,98.916,100.545,3229724.4
2024-01-29 20:00:00+00:00,100.545,102.0,100.464,101.629,1326260.1
2024-01-30 00:00:00+00:00,101.629,103.775,100.925,102.085,1895419.5
2024-01-30 04:00:00+00:00,102.085,103.357,101.674,102.856,1177094.7
2024-01-30 08:00:00+00:00,102.856,106.39,102.38,106.03,2305682.8
2024-01-30 12:00:00+00:00,106.03,106.577,103.497,104.794,3558438.9
2024-01-30 16:00:00+00:00,104.794,105.653,103.199,105.243,2170403.7
2024-01-30 20:00:00+00:00,105.243,105.602,100.984,101.4,2098456.6
2024-01-31 00:00:00+00:00,101.4,101.963,98.406,101.114,2965043.6
2024-01-31 04:00:00+00:00,101.114,101.8,99.957,101.612,1468864.9
2024-01-31 08:00:00+00:00,101.612,101.93,97.258,99.061,2580214.0
2024-01-31 12:00:00+00:00,99.061,101.888,97.427,101.525,3262929.8
2024-01-31 16:00:00+00:00,101.525,102.764,99.549,100.965,3472416.2
2024-01-31 20:00:00+00:00,100.965,101.246,95.772,96.851,2988950.4
2024-02-01 00:00:00+00:00,96.851,97.665,93.197,93.547,2771909.7
2024-02-01 04:00:00+00:00,93.547,95.737,93.013,94.874,1620723.2
2024-02-01 08:00:00+00:00,94.874,96.748,94.553,95.396,1569061.1
2024-02-01 12:00:00+00:00,95.396,97.459,94.627,95.93,2205229.3
2024-02-01 16:00:00+00:00,95.93,98.082,94.722,97.815,1996052.8
2024-02-01 20:00:00+00:00,97.815,98.084,96.832,97.759,959396.9
2024-02-02 00:00:00+00:00,97.759,100.036,97.326,98.923,1544432.9
2024-02-02 04:00:00+00:00,98.923,101.48,98.359,101.164,1328418.1
2024-02-02 08:00:00+00:00,101.164,102.346,99.872,101.942,1729027.7
2024-02-02 12:00:00+00:00,101.942,102.55,98.366,101.281,2953844.8
2024-02-02 16:00:00+00:00,101.281,102.153,98.218,99.428,1636832.6
2024-02-02 20:00:00+00:00,99.428,100.895,98.851,100.541,834017.9
2024-02-03 00:00:00+00:00,100.541,101.211,99.0,99.167,897591.0
2024-02-03 04:00:00+00:00,99.167,100.073,98.615,99.068,623924.1
2024-02-03 08:00:00+00:00,99.068,99.369,98.304,98.623,664636.4
2024-02-03 12:00:00+00:00,98.623,98.948,96.593,97.948,1380613.0
2024-02-03 16:00:00+00:00,97.948,98.738,97.209,98.144,991905.9
2024-02-03 20:00:00+00:00,98.144,98.453,97.503,97.903,551780.1
2024-02-04 00:00:00+00:00,97.903,98.565,96.706,98.301,680519.6
2024-02-04 04:00:00+00:00,98.301,98.315,96.065,96.462,843729.4
2024-02-04 08:00:00+00:00,96.462,98.225,95.858,97.879,1080729.1
2024-02-04 12:00:00+00:00,97.879,98.36,97.168,97.574,784026.3
2024-02-04 16:00:00+00:00,97.574,97.649,96.086,96.294,1141172.8
2024-02-04 20:00:00+00:00,96.294,96.998,94.85,95.419,1507595.4
2024-02-05 00:00:00+00:00,95.419,96.198,94.079,95.977,1245502.4
2024-02-05 04:00:00+00:00,95.977,97.892,95.664,97.521,1363186.5
2024-02-05 08:00:00+00:00,97.521,98.2,96.9,97.86,1109031.7
2024-02-05 12:00:00+00:00,97.86,98.669,95.18,95.542,2089974.9
2024-02-05 16:00:00+00:00,95.542,96.509,95.25,95.869,1445638.7
2024-02-05 20:00:00+00:00,95.869,96.087,94.138,95.567,1595655.1
2024-02-06 00:00:00+00:00,95.567,96.782,95.148,95.986,1005925.3
