timestamp,open,high,low,close,volume
2020-03-25 08:00:00+00:00,6500.0,6628.5,6457.5,6511.5,438.877
2020-03-25 12:00:00+00:00,6511.5,6745.5,6502.0,6615.0,1258.004
2020-03-25 16:00:00+00:00,6615.0,6695.5,6592.5,6622.0,67.83
2020-03-25 20:00:00+00:00,6622.0,6698.5,6556.0,6698.5,44.809
2020-03-26 00:00:00+00:00,6698.5,6767.0,6655.0,6726.5,370.109
2020-03-26 04:00:00+00:00,6726.5,6751.0,6555.0,6582.0,744.421
2020-03-26 08:00:00+00:00,6582.0,6665.0,6566.0,6598.5,639.745
2020-03-26 12:00:00+00:00,6598.5,6675.5,6512.0,6611.0,691.091
2020-03-26 16:00:00+00:00,6611.0,6675.0,6594.0,6656.0,786.552
2020-03-26 20:00:00+00:00,6656.0,6760.0,6655.0,6733.5,673.046
2020-03-27 00:00:00+00:00,6733.5,6838.0,6733.5,6789.5,665.043
2020-03-27 04:00:00+00:00,6789.5,6821.5,6616.5,6702.0,1029.653
2020-03-27 08:00:00+00:00,6702.0,6702.0,6595.0,6617.5,671.37
2020-03-27 12:00:00+00:00,6617.5,6659.0,6573.0,6621.0,787.742
2020-03-27 16:00:00+00:00,6621.0,6680.0,6591.5,6655.5,711.521
2020-03-27 20:00:00+00:00,6655.5,6676.0,6235.0,6354.0,740.018
2020-03-28 00:00:00+00:00,6354.0,6354.0,6084.5,6118.0,911.708
2020-03-28 04:00:00+00:00,6118.0,6193.0,6090.5,6177.5,771.552
2020-03-28 08:00:00+00:00,6177.5,6300.0,6162.0,6231.0,943.495
2020-03-28 12:00:00+00:00,6231.0,6268.0,6149.0,6208.5,645.824
2020-03-28 16:00:00+00:00,6208.5,6235.5,6010.0,6212.5,1630.919
2020-03-28 20:00:00+00:00,6212.5,6288.5,6172.5,6230.5,847.461
2020-03-29 00:00:00+00:00,6230.5,6247.0,6184.0,6197.0,541.993
2020-03-29 04:00:00+00:00,6197.0,6202.5,6107.5,6146.5,731.886
2020-03-29 08:00:00+00:00,6146.5,6204.5,6075.0,6134.5,826.964
2020-03-29 12:00:00+00:00,6134.5,6144.0,6059.5,6123.0,860.684
2020-03-29 16:00:00+00:00,6123.0,6153.5,5873.0,5897.0,1413.673
2020-03-29 20:00:00+00:00,5897.0,5950.0,5858.0,5873.0,972.038
2020-03-30 00:00:00+00:00,5873.0,6015.5,5841.5,5996.5,1529.844
