symbol,interval,strategy,activate_pct,trail_pct,cell,is_baseline_cell,max_sl_pct,cooldown_candles,mask_mode,n_calls,net_pnl,gross_pnl,total_costs,win_rate,n_trades,n_wins,n_losses,sum_wins,sum_losses,avg_winner,avg_loser,breakeven_win_rate_pct,mean_bars_held,exit_initial_sl,exit_trailing_sl,exit_signal_reverse,exit_end_of_data,max_drawdown_pct,final_equity,survived,seconds
DOGEUSDT,60,MACD_12_26_hist,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,743,-402.71981,-225.45361,177.2662,27.98,554,155,399,300.370509,-703.090319,1.937874,-1.762131,47.6251,8.77,102,125,327,0,80.6633,97.28019,False,0.24
DOGEUSDT,60,MACD_12_26_hist,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,743,-400.180021,-214.883209,185.296811,29.71,579,172,407,399.664503,-799.844524,2.323631,-1.96522,45.8216,9.02,129,88,362,0,80.1585,99.819979,False,0.22
DOGEUSDT,60,MACD_12_26_hist,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,743,-401.530567,-218.487452,183.043114,29.72,572,170,402,386.529849,-788.060415,2.273705,-1.960349,46.2996,9.05,126,86,360,0,80.4269,98.469433,False,0.22
DOGEUSDT,60,MACD_12_26_hist,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,743,-401.198918,-211.717349,189.481569,29.73,592,176,416,419.275358,-820.474276,2.382246,-1.972294,45.2928,9.45,133,74,385,0,80.361,98.801082,False,0.22
DOGEUSDT,60,RSI14_7030,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,647,-401.589187,-280.258499,121.330688,17.94,379,68,311,21.592804,-423.181991,0.317541,-1.360714,81.0791,4.47,105,264,10,0,80.3977,98.410813,False,0.29
DOGEUSDT,60,RSI14_7030,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,647,-401.204831,-277.950653,123.254178,22.34,385,86,299,88.974981,-490.179812,1.034593,-1.639397,61.309,6.18,107,246,32,0,80.3564,98.795169,False,0.23
DOGEUSDT,60,RSI14_7030,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,647,-334.900555,-189.273403,145.627152,36.92,455,168,287,395.430016,-730.330571,2.35375,-2.544706,51.9491,10.82,117,217,120,1,70.2186,165.099445,True,0.22
DOGEUSDT,60,RSI14_7030,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,647,-401.385338,-289.668816,111.716522,42.98,349,150,199,204.316391,-605.701729,1.362109,-3.043727,69.084,10.07,180,129,40,0,80.4299,98.614662,False,0.21
DOGEUSDT,60,RSI14_7030,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,647,-402.865787,-287.954742,114.911045,43.18,359,155,204,216.426942,-619.292729,1.396303,-3.035749,68.4953,10.43,184,124,51,0,80.7237,97.134213,False,0.23
DOGEUSDT,60,RSI14_7030,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,647,-331.974835,-191.52185,140.452986,39.64,439,174,265,419.520883,-751.495718,2.41104,-2.835833,54.0481,11.84,217,95,126,1,69.6846,168.025165,True,0.21
DOGEUSDT,60,RSI14_7030,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,647,-296.931587,-160.617812,136.313776,41.31,426,176,250,505.028129,-801.959716,2.869478,-3.207839,52.7838,13.45,240,56,129,1,66.9767,203.068413,True,0.22
DOGEUSDT,60,RSI14_7030,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,647,-297.248348,-160.937635,136.310713,41.31,426,176,250,504.711368,-801.959716,2.867678,-3.207839,52.7994,13.46,240,53,132,1,67.1165,202.751652,True,0.21
DOGEUSDT,60,RSI14_7030,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,647,-271.468847,-135.184102,136.284745,41.31,426,176,250,530.490869,-801.959716,3.014153,-3.207839,51.5565,13.62,240,38,147,1,64.3945,228.531153,True,0.22
DOGEUSDT,60,BB_20_25_breakout,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,270,-275.776793,-190.344508,85.432285,7.12,267,19,248,3.544866,-279.321659,0.186572,-1.126297,85.789,4.47,59,202,6,0,55.1554,224.223207,True,0.2
DOGEUSDT,60,BB_20_25_breakout,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,270,-252.845162,-171.894703,80.950459,16.6,253,42,211,36.909187,-289.754349,0.87879,-1.373243,60.9779,6.0,55,193,5,0,50.569,247.154838,True,0.16
DOGEUSDT,60,BB_20_25_breakout,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,270,-231.123372,-160.719732,70.40364,23.18,220,51,169,133.128547,-364.251918,2.610364,-2.155337,45.226,13.07,50,159,11,0,46.9126,268.876628,True,0.17
DOGEUSDT,60,BB_20_25_breakout,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,270,-293.48417,-217.915565,75.568605,33.47,236,79,157,102.325162,-395.809332,1.295255,-2.521079,66.0602,11.36,106,115,15,0,58.9064,206.51583,True,0.16
DOGEUSDT,60,BB_20_25_breakout,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,270,-293.950755,-218.702694,75.248061,33.19,235,78,157,101.858577,-395.809332,1.305879,-2.521079,65.8768,11.73,106,114,15,0,58.9997,206.049245,True,0.19
DOGEUSDT,60,BB_20_25_breakout,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,270,-236.441558,-166.970263,69.471296,26.27,217,57,160,154.742984,-391.184542,2.714789,-2.444903,47.3847,15.29,102,99,16,0,49.6116,263.558442,True,0.24
DOGEUSDT,60,BB_20_25_breakout,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,270,-251.816804,-184.241587,67.575217,26.54,211,56,155,204.422933,-456.239738,3.65041,-2.943482,44.6395,18.16,125,62,24,0,51.6379,248.183196,True,0.2
DOGEUSDT,60,BB_20_25_breakout,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,270,-262.589524,-195.025246,67.564278,26.07,211,55,156,196.965714,-459.555238,3.581195,-2.945867,45.1331,18.27,126,61,24,0,53.8295,237.410476,True,0.21
DOGEUSDT,60,BB_20_25_breakout,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,270,-243.53076,-177.879154,65.651606,25.37,205,52,153,203.483285,-447.014045,3.91314,-2.92166,42.7468,19.54,123,59,23,0,51.2756,256.46924,True,0.21
DOGEUSDT,60,ADX14_DI_20,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,941,-400.105386,-229.202763,170.902623,12.36,534,66,468,16.603235,-416.708621,0.251564,-0.890403,77.971,2.51,33,305,196,0,80.0318,99.894614,False,0.21
DOGEUSDT,60,ADX14_DI_20,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,941,-401.015091,-225.928037,175.087055,15.9,547,87,460,83.055481,-484.070572,0.954661,-1.052327,52.4332,4.3,35,282,230,0,80.314,98.984909,False,0.22
DOGEUSDT,60,ADX14_DI_20,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,941,-401.193406,-194.818535,206.374871,23.72,645,153,492,305.311051,-706.504457,1.995497,-1.435985,41.8474,7.18,53,184,408,0,80.3495,98.806594,False,0.22
DOGEUSDT,60,ADX14_DI_20,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,941,-401.554782,-221.393692,180.16109,25.75,563,145,418,173.499161,-575.053943,1.196546,-1.375727,53.4829,5.48,59,153,351,0,80.4213,98.445218,False,0.2
DOGEUSDT,60,ADX14_DI_20,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,941,-400.683338,-220.196459,180.486879,25.53,564,144,420,178.234981,-578.918319,1.237743,-1.378377,52.6878,5.85,60,153,351,0,80.248,99.316662,False,0.2
DOGEUSDT,60,ADX14_DI_20,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,941,-400.157562,-194.413507,205.744055,24.88,643,160,483,313.883747,-714.041309,1.961773,-1.478346,42.9737,7.39,88,122,433,0,80.1435,99.842438,False,0.24
DOGEUSDT,60,ADX14_DI_20,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,941,-401.437896,-181.84259,219.595306,25.66,686,176,510,407.286593,-808.724488,2.314128,-1.585734,40.6613,7.38,105,93,488,0,80.3981,98.562104,False,0.21
DOGEUSDT,60,ADX14_DI_20,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,941,-400.128162,-181.806218,218.321944,25.81,682,176,506,402.355375,-802.483537,2.28611,-1.585936,40.9586,7.43,105,93,484,0,80.2781,99.871838,False,0.23
DOGEUSDT,60,ADX14_DI_20,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,941,-400.877059,-178.388725,222.488333,25.47,695,177,518,420.486583,-821.363642,2.37563,-1.585644,40.0286,7.91,106,82,507,0,80.2865,99.122941,False,0.23
DOGEUSDT,60,DONCHIAN_55,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,69,-63.185861,-41.116964,22.068897,7.25,69,5,64,1.608828,-64.79469,0.321766,-1.012417,75.8829,4.13,13,56,0,0,12.6904,436.814139,True,0.17
DOGEUSDT,60,DONCHIAN_55,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,69,-60.713701,-38.651328,22.062374,18.84,69,13,56,9.148754,-69.862455,0.70375,-1.247544,63.9342,5.46,13,56,0,0,12.1963,439.286299,True,0.17
DOGEUSDT,60,DONCHIAN_55,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,69,-28.77604,-6.709077,22.066963,37.68,69,26,43,67.409334,-96.185374,2.592667,-2.236869,46.3164,16.7,13,56,0,0,7.1259,471.22396,True,0.18
DOGEUSDT,60,DONCHIAN_55,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,69,-54.44277,-32.390034,22.052736,43.48,69,30,39,41.325283,-95.768053,1.377509,-2.455591,64.0628,11.62,28,41,0,0,11.4402,445.55723,True,0.2
DOGEUSDT,60,DONCHIAN_55,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,69,-56.024649,-33.971797,22.052852,43.48,69,30,39,39.743404,-95.768053,1.32478,-2.455591,64.9563,12.28,28,41,0,0,11.7259,443.975351,True,0.19
DOGEUSDT,60,DONCHIAN_55,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,69,-28.022327,-5.963072,22.059255,40.58,69,28,41,71.814572,-99.836899,2.564806,-2.435046,48.7024,18.54,28,41,0,0,7.57,471.977673,True,0.18
DOGEUSDT,60,DONCHIAN_55,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,69,-36.765096,-14.677227,22.087869,37.68,69,26,43,91.763015,-128.52811,3.529347,-2.989026,45.8554,25.42,37,29,3,0,9.6301,463.234904,True,0.2
DOGEUSDT,60,DONCHIAN_55,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,69,-38.619427,-16.53338,22.086047,37.68,69,26,43,89.908683,-128.52811,3.458026,-2.989026,46.3627,25.48,37,29,3,0,9.9401,461.380573,True,0.19
DOGEUSDT,60,DONCHIAN_55,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,69,-19.719691,2.351126,22.070818,37.68,69,26,43,108.808419,-128.52811,4.184939,-2.989026,41.6649,28.52,37,29,3,0,9.8263,480.280309,True,0.17
DOGEUSDT,60,DONCHIAN_PULLBACK_55,0.01,0.01,a0.01_t0.01,False,0.03,0,one_shot,54,-67.779871,-50.498675,17.281196,9.26,54,5,49,1.031678,-68.81155,0.206336,-1.404317,87.1893,3.63,17,37,0,0,13.6753,432.220129,True,0.17
DOGEUSDT,60,DONCHIAN_PULLBACK_55,0.01,0.02,a0.01_t0.02,False,0.03,0,one_shot,54,-64.641318,-47.359772,17.281546,22.22,54,12,42,9.202709,-73.844027,0.766892,-1.758191,69.629,6.52,17,37,0,0,13.4393,435.358682,True,0.18
DOGEUSDT,60,DONCHIAN_PULLBACK_55,0.01,0.04,a0.01_t0.04,False,0.03,0,one_shot,54,-63.47899,-46.18735,17.29164,20.37,54,11,43,36.044761,-99.523751,3.276796,-2.314506,41.3948,19.41,17,37,0,0,13.2837,436.52101,True,0.19
DOGEUSDT,60,DONCHIAN_PULLBACK_55,0.03,0.01,a0.03_t0.01,False,0.03,0,one_shot,54,-53.574799,-36.300318,17.274481,44.44,54,24,30,37.275524,-90.850323,1.553147,-3.028344,66.0995,13.8,27,27,0,0,11.8785,446.425201,True,0.21
DOGEUSDT,60,DONCHIAN_PULLBACK_55,0.03,0.02,a0.03_t0.02,True,0.03,0,one_shot,54,-53.969814,-36.697692,17.272123,44.44,54,24,30,36.880508,-90.850323,1.536688,-3.028344,66.3379,14.69,27,27,0,0,12.042,446.030186,True,0.2
DOGEUSDT,60,DONCHIAN_PULLBACK_55,0.03,0.04,a0.03_t0.04,False,0.03,0,one_shot,54,-54.738415,-37.445362,17.293053,24.07,54,13,41,43.155779,-97.894194,3.319675,-2.387663,41.835,21.69,27,27,0,0,12.8013,445.261585,True,0.21
DOGEUSDT,60,DONCHIAN_PULLBACK_55,0.06,0.01,a0.06_t0.01,False,0.03,0,one_shot,54,-36.921932,-19.67001,17.251922,37.04,54,20,34,74.00963,-110.931562,3.700481,-3.262693,46.8564,30.63,33,20,1,0,11.2509,463.078068,True,0.19
DOGEUSDT,60,DONCHIAN_PULLBACK_55,0.06,0.02,a0.06_t0.02,False,0.03,0,one_shot,54,-35.024924,-17.769387,17.255536,37.04,54,20,34,75.906638,-110.931562,3.795332,-3.262693,46.2267,30.87,33,20,1,0,10.8459,464.975076,True,0.19
DOGEUSDT,60,DONCHIAN_PULLBACK_55,0.06,0.04,a0.06_t0.04,False,0.03,0,one_shot,54,-23.727007,-6.477567,17.24944,37.04,54,20,34,87.204554,-110.931562,4.360228,-3.262693,42.8011,33.15,33,20,1,0,10.3274,476.272993,True,0.24
